fid,transect_id,veg_type,transect_name,size_group,X,Y,distance_m,temp_oc,cooling_inten_oC,fvc,imper_surf,area,peri_area,prox
202,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332211.0886,1285959.543,160,28.8,3.8,0.23,0.472,3.5,0.02618,60.6975576
203,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332214.7613,1285962.936,165,28.9,3.7,0.209,0.453,3.5,0.02618,65.52407095
204,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332218.434,1285966.329,170,28.9,3.7,0,0.351,3.5,0.02618,70.37482928
205,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332222.1067,1285969.722,175,29,3.6,0,0.387,3.5,0.02618,75.24514382
206,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332225.5052,1285973.383,180,29.1,3.5,0,0.468,3.5,0.02618,80.03446205
207,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332228.8205,1285977.126,185,29.2,3.4,0,0.476,3.5,0.02618,84.82063485
208,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332232.1359,1285980.869,190,29.2,3.4,0,0.434,3.5,0.02618,89.6302551
209,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332235.4513,1285984.611,195,29.3,3.3,0,0.585,3.5,0.02618,94.45911175
210,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332238.7667,1285988.354,200,29.4,3.2,0,0.572,3.5,0.02618,99.30542052
211,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332242.0821,1285992.097,205,29.6,3,0,0.584,3.5,0.02618,104.1662764
212,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332245.3975,1285995.84,210,29.9,2.7,0,0.577,3.5,0.02618,109.0397341
213,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332248.7129,1285999.582,215,30.1,2.5,0,0.301,3.5,0.02618,113.9235829
214,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332252.0282,1286003.325,220,30.1,2.5,0,0.334,3.5,0.02618,118.8175678
215,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332255.3436,1286007.068,225,30.1,2.5,0,0.559,3.5,0.02618,123.7201208
216,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332258.659,1286010.811,230,30.2,2.4,0,0.469,3.5,0.02618,128.6301909
217,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332261.9744,1286014.553,235,30.3,2.3,0,0.447,3.5,0.02618,133.5463308
218,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332265.2898,1286018.296,240,30.4,2.2,0,0.458,3.5,0.02618,138.4690594
219,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332268.6052,1286022.039,245,30.4,2.2,0,0.424,3.5,0.02618,143.3971485
220,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332271.9206,1286025.782,250,30.5,2.1,0,0.308,3.5,0.02618,148.3300638
221,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332275.2359,1286029.524,255,30.6,2,0,0.617,3.5,0.02618,153.2666259
222,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332278.5513,1286033.267,260,30.6,2,0,0.461,3.5,0.02618,158.2078501
223,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332281.8667,1286037.01,265,30.6,2,0,0.353,3.5,0.02618,163.1526674
224,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332285.1821,1286040.753,270,30.7,1.9,0,0.352,3.5,0.02618,168.1007608
225,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332288.4975,1286044.495,275,30.8,1.8,0,0.315,3.5,0.02618,173.0511992
226,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332291.8129,1286048.238,280,30.9,1.7,0,0.538,3.5,0.02618,178.0050298
227,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332295.1283,1286051.981,285,31.2,1.4,0,0.5,3.5,0.02618,182.0964806
228,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332298.4436,1286055.724,290,31.5,1.1,0,0.487,3.5,0.02618,180.6982177
229,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332302.0344,1286059.186,295,31.6,1,0,0.474,3.5,0.02618,179.0541658
230,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332305.8405,1286062.428,300,31.7,0.9,0,0.604,3.5,0.02618,177.2400061
231,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332309.6465,1286065.671,305,31.7,0.9,0,0.747,3.5,0.02618,175.5501295
232,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332313.4526,1286068.913,310,31.8,0.8,0,0.78,3.5,0.02618,173.9304967
233,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332317.2587,1286072.156,315,31.8,0.8,0,0.768,3.5,0.02618,172.3116261
234,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332321.0648,1286075.398,320,31.9,0.7,0,0.694,3.5,0.02618,170.6922453
235,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332324.8709,1286078.641,325,32,0.6,0,0.707,3.5,0.02618,169.0745337
236,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332328.677,1286081.883,330,32.1,0.5,0,0.652,3.5,0.02618,167.5396341
237,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332332.4831,1286085.125,335,32.2,0.4,0,0.571,3.5,0.02618,166.1410665
238,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332336.2892,1286088.368,340,32.2,0.4,0,0.527,3.5,0.02618,164.8828855
239,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332340.0953,1286091.61,345,32.2,0.4,0,0.53,3.5,0.02618,163.7671678
240,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332343.9014,1286094.853,350,32.3,0.3,0,0.502,3.5,0.02618,162.7980482
241,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332347.7075,1286098.095,355,32.3,0.3,0,0.55,3.5,0.02618,161.9769062
242,3,Forest,ZenzilimaChurch_Urban,Medium-sized,332351.5136,1286101.338,360,32.3,0.3,0,0.649,3.5,0.02618,161.3072989
243,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332056.6593,1285827.542,0,26.8,5.8,0.536,0.03,3.5,0.02618,14.11106801
244,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332052.9109,1285824.233,5,26.8,5.8,0.535,0,3.5,0.02618,9.913638475
245,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332049.1624,1285820.924,10,26.9,5.7,0.598,0,3.5,0.02618,7.837908779
246,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332045.414,1285817.615,15,26.9,5.7,0.695,0,3.5,0.02618,11.45288984
247,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332041.6656,1285814.306,20,26.9,5.7,0.72,0,3.5,0.02618,15.83996605
248,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332037.9172,1285810.997,25,26.9,5.7,0.766,0,3.5,0.02618,20.01265751
249,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332034.1687,1285807.688,30,27,5.6,0.753,0,3.5,0.02618,18.67756289
250,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332030.4203,1285804.379,35,27,5.6,0.741,0,3.5,0.02618,23.30734848
251,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332026.6719,1285801.071,40,27,5.6,0.729,0,3.5,0.02618,28.14863923
252,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332022.9235,1285797.762,45,27.1,5.5,0.716,0,3.5,0.02618,33.03783432
253,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332019.1751,1285794.453,50,27.1,5.5,0.704,0,3.5,0.02618,37.95590954
254,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332015.4266,1285791.144,55,27.1,5.5,0.092,0,3.5,0.02618,42.89299621
255,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332011.6782,1285787.835,60,27.2,5.4,0,0,3.5,0.02618,47.8431017
256,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332007.9298,1285784.526,65,27.4,5.2,0,0,3.5,0.02618,52.80260982
257,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332004.1814,1285781.217,70,27.6,5,0,0.262,3.5,0.02618,57.71537874
258,4,Forest,ZenzilimaChurch_Urban,Medium-sized,332000.4329,1285777.908,75,27.9,4.7,0,0.277,3.5,0.02618,62.37608241
259,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331996.7654,1285774.511,80,27.9,4.7,0,0.291,3.5,0.02618,67.12214386
260,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331993.1465,1285771.06,85,28,4.6,0,0.306,3.5,0.02618,71.92405752
261,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331989.5276,1285767.61,90,28.1,4.5,0,0.321,3.5,0.02618,76.75049848
262,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331985.9087,1285764.16,95,28.1,4.5,0,0.335,3.5,0.02618,81.59782999
263,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331982.2898,1285760.71,100,28.4,4.2,0,0.35,3.5,0.02618,86.46253856
264,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331978.6709,1285757.26,105,28.5,4.1,0,0.365,3.5,0.02618,91.34184783
265,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331975.052,1285753.81,110,28.7,3.9,0,0.379,3.5,0.02618,96.23353693
266,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331971.4331,1285750.359,115,28.8,3.8,0,0.394,3.5,0.02618,101.1366256
267,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331967.8142,1285746.909,120,28.9,3.7,0,0.409,3.5,0.02618,104.7593032
268,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331964.1953,1285743.459,125,29.1,3.5,0,0.414,3.5,0.02618,107.8528146
269,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331960.5764,1285740.009,130,29.3,3.3,0,0.42,3.5,0.02618,111.0853074
270,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331956.9575,1285736.559,135,29.4,3.2,0,0.426,3.5,0.02618,114.4450055
271,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331953.3386,1285733.109,140,29.4,3.2,0,0.431,3.5,0.02618,117.9210368
272,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331949.7197,1285729.659,145,29.5,3.1,0,0.437,3.5,0.02618,121.5034174
273,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331946.1008,1285726.208,150,29.6,3,0,0.443,3.5,0.02618,119.3338688
274,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331942.4819,1285722.758,155,29.7,2.9,0,0.448,3.5,0.02618,120.5389883
275,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331938.863,1285719.308,160,29.8,2.8,0,0.454,3.5,0.02618,125.4958718
276,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331935.2255,1285715.878,165,29.8,2.8,0,0.455,3.5,0.02618,130.4523358
277,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331931.5687,1285712.468,170,29.9,2.7,0,0.456,3.5,0.02618,135.4088514
278,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331927.9119,1285709.058,175,30.1,2.5,0,0.456,3.5,0.02618,140.3684535
279,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331924.255,1285705.648,180,30.4,2.2,0,0.457,3.5,0.02618,145.3308905
280,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331920.5982,1285702.238,185,30.6,2,0,0.458,3.5,0.02618,149.0765672
281,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331916.9413,1285698.828,190,30.7,1.9,0,0.459,3.5,0.02618,150.0096925
282,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331913.2845,1285695.418,195,30.7,1.9,0,0.46,3.5,0.02618,151.1026461
283,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331909.6276,1285692.008,200,30.8,1.8,0,0.461,3.5,0.02618,152.3518886
284,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331905.9708,1285688.598,205,30.9,1.7,0,0.462,3.5,0.02618,153.7537045
285,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331902.3139,1285685.188,210,31,1.6,0,0.463,3.5,0.02618,155.303874
286,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331898.6571,1285681.779,215,31.1,1.5,0,0.463,3.5,0.02618,156.9971606
287,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331894.5767,1285678.889,220,31.2,1.4,0,0.464,3.5,0.02618,158.1949364
288,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331890.4963,1285675.999,225,31.3,1.3,0,0.465,3.5,0.02618,159.5404993
289,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331886.4159,1285673.109,230,31.5,1.1,0,0.466,3.5,0.02618,161.0301446
290,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331882.3355,1285670.22,235,31.5,1.1,0,0.467,3.5,0.02618,162.6589498
291,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331878.2551,1285667.33,240,31.6,1,0,0.468,3.5,0.02618,164.424669
292,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331874.1747,1285664.44,245,31.7,0.9,0,0.469,3.5,0.02618,166.3220163
293,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331870.0944,1285661.551,250,31.8,0.8,0,0.469,3.5,0.02618,168.3455771
294,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331866.014,1285658.661,255,31.8,0.8,0,0.47,3.5,0.02618,170.4927421
295,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331861.9336,1285655.771,260,32.1,0.5,0,0.471,3.5,0.02618,172.7579823
296,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331857.8532,1285652.881,265,32.2,0.4,0,0.472,3.5,0.02618,175.1367161
297,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331853.7728,1285649.992,270,32.3,0.3,0,0.473,3.5,0.02618,177.6233872
298,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331849.6924,1285647.102,275,32.3,0.3,0,0.474,3.5,0.02618,180.2154761
299,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331845.6632,1285644.143,280,32.4,0.2,0,0.475,3.5,0.02618,182.9783612
300,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331841.7166,1285641.073,285,32.4,0.2,0,0.476,3.5,0.02618,185.9468452
301,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331837.77,1285638.004,290,32.5,0.1,0,0.476,3.5,0.02618,189.0000024
302,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331833.8233,1285634.934,295,32.5,0.1,0,0.477,3.5,0.02618,192.1357504
303,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331829.8767,1285631.864,300,32.5,0.1,0,0.478,3.5,0.02618,195.3491569
304,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331825.93,1285628.794,305,32.6,0,0,0.479,3.5,0.02618,198.6364602
305,4,Forest,ZenzilimaChurch_Urban,Medium-sized,331821.9834,1285625.724,310,32.6,0,0,0.48,3.5,0.02618,201.9940416
306,5,Wetland,Wetland1_BDarCity,Large-sized,325339.6475,1281853.001,0,26.9,5.7,0.34,0,11.5,0.014273043,0.658662173
307,5,Wetland,Wetland1_BDarCity,Large-sized,325334.7757,1281854.126,5,26.9,5.7,0.204,0,11.5,0.014273043,4.30126838
308,5,Wetland,Wetland1_BDarCity,Large-sized,325329.904,1281855.252,10,26.9,5.7,0.102,0,11.5,0.014273043,4.819327041
309,5,Wetland,Wetland1_BDarCity,Large-sized,325325.0323,1281856.377,15,26.9,5.7,0.31,0,11.5,0.014273043,0.754495364
310,5,Wetland,Wetland1_BDarCity,Large-sized,325320.1605,1281857.502,20,26.9,5.7,0.438,0,11.5,0.014273043,4.645953844
311,5,Wetland,Wetland1_BDarCity,Large-sized,325315.2888,1281858.627,25,26.9,5.7,0.392,0,11.5,0.014273043,2.527873872
312,5,Wetland,Wetland1_BDarCity,Large-sized,325310.417,1281859.752,30,26.9,5.7,0.478,0,11.5,0.014273043,0.427449548
313,5,Wetland,Wetland1_BDarCity,Large-sized,325305.5453,1281860.878,35,27,5.6,0.596,0,11.5,0.014273043,5.057513566
314,5,Wetland,Wetland1_BDarCity,Large-sized,325300.6735,1281862.003,40,27,5.6,0.886,0,11.5,0.014273043,10.0245508
315,5,Wetland,Wetland1_BDarCity,Large-sized,325295.8018,1281863.128,45,27,5.6,0.962,0,11.5,0.014273043,15.01339501
316,5,Wetland,Wetland1_BDarCity,Large-sized,325290.93,1281864.253,50,27,5.6,0.883,0,11.5,0.014273043,20.00786025
317,5,Wetland,Wetland1_BDarCity,Large-sized,325286.0583,1281865.378,55,27,5.6,0.782,0,11.5,0.014273043,25.00444362
318,5,Wetland,Wetland1_BDarCity,Large-sized,325281.1866,1281866.504,60,27,5.6,0.468,0,11.5,0.014273043,30.00238637
319,5,Wetland,Wetland1_BDarCity,Large-sized,325276.3148,1281867.629,65,27.1,5.5,0.471,0,11.5,0.014273043,35.00080417
320,5,Wetland,Wetland1_BDarCity,Large-sized,325271.4431,1281868.754,70,27.1,5.5,0.351,0,11.5,0.014273043,39.99952201
321,5,Wetland,Wetland1_BDarCity,Large-sized,325266.5713,1281869.879,75,27.1,5.5,0.19,0,11.5,0.014273043,44.99860145
322,5,Wetland,Wetland1_BDarCity,Large-sized,325261.6996,1281871.005,80,27.1,5.5,0.083,0,11.5,0.014273043,49.99801004
323,5,Wetland,Wetland1_BDarCity,Large-sized,325256.8278,1281872.13,85,27.1,5.5,0.117,0,11.5,0.014273043,54.99740808
324,5,Wetland,Wetland1_BDarCity,Large-sized,325251.9561,1281873.255,90,27.2,5.4,0.073,0.546,11.5,0.014273043,54.61571788
325,5,Wetland,Wetland1_BDarCity,Large-sized,325247.0844,1281874.38,95,27.2,5.4,0.094,0.553,11.5,0.014273043,54.58799216
326,5,Wetland,Wetland1_BDarCity,Large-sized,325242.2126,1281875.505,100,27.2,5.4,0,0.559,11.5,0.014273043,53.15770709
327,5,Wetland,Wetland1_BDarCity,Large-sized,325237.3409,1281876.631,105,27.3,5.3,0,0.566,11.5,0.014273043,51.19188191
328,5,Wetland,Wetland1_BDarCity,Large-sized,325232.4691,1281877.756,110,27.3,5.3,0,0.567,11.5,0.014273043,49.65265542
329,5,Wetland,Wetland1_BDarCity,Large-sized,325227.5974,1281878.881,115,27.4,5.2,0,0.569,11.5,0.014273043,48.5815546
330,5,Wetland,Wetland1_BDarCity,Large-sized,325222.7256,1281880.006,120,27.4,5.2,0,0.57,11.5,0.014273043,48.00983369
331,5,Wetland,Wetland1_BDarCity,Large-sized,325217.8539,1281881.132,125,27.5,5.1,0,0.572,11.5,0.014273043,47.95640696
332,5,Wetland,Wetland1_BDarCity,Large-sized,325212.9822,1281882.257,130,27.5,5.1,0,0.573,11.5,0.014273043,48.42102813
333,5,Wetland,Wetland1_BDarCity,Large-sized,325208.1104,1281883.382,135,27.6,5,0,0.575,11.5,0.014273043,49.39001226
334,5,Wetland,Wetland1_BDarCity,Large-sized,325203.2387,1281884.507,140,27.6,5,0,0.576,11.5,0.014273043,50.83453183
335,5,Wetland,Wetland1_BDarCity,Large-sized,325198.3669,1281885.632,145,27.6,5,0,0.578,11.5,0.014273043,52.7155218
336,5,Wetland,Wetland1_BDarCity,Large-sized,325193.4952,1281886.758,150,27.6,5,0,0.58,11.5,0.014273043,54.9891388
337,5,Wetland,Wetland1_BDarCity,Large-sized,325188.6234,1281887.883,155,27.7,4.9,0,0.581,11.5,0.014273043,57.60714813
338,5,Wetland,Wetland1_BDarCity,Large-sized,325183.7386,1281888.947,160,27.8,4.8,0,0.583,11.5,0.014273043,60.47570701
339,5,Wetland,Wetland1_BDarCity,Large-sized,325178.8335,1281889.916,165,27.8,4.8,0,0.584,11.5,0.014273043,63.53437477
340,5,Wetland,Wetland1_BDarCity,Large-sized,325173.9283,1281890.886,170,27.9,4.7,0,0.586,11.5,0.014273043,66.82844556
341,5,Wetland,Wetland1_BDarCity,Large-sized,325169.0232,1281891.855,175,27.9,4.7,0,0.587,11.5,0.014273043,70.32315097
342,5,Wetland,Wetland1_BDarCity,Large-sized,325164.1181,1281892.824,180,27.9,4.7,0,0.589,11.5,0.014273043,73.99086378
343,5,Wetland,Wetland1_BDarCity,Large-sized,325159.2129,1281893.794,185,28,4.6,0,0.59,11.5,0.014273043,77.80795436
344,5,Wetland,Wetland1_BDarCity,Large-sized,325154.3078,1281894.763,190,28,4.6,0,0.592,11.5,0.014273043,81.7519352
345,5,Wetland,Wetland1_BDarCity,Large-sized,325149.4026,1281895.732,195,28.1,4.5,0,0.594,11.5,0.014273043,85.80611814
346,5,Wetland,Wetland1_BDarCity,Large-sized,325144.4975,1281896.702,200,28.2,4.4,0,0.595,11.5,0.014273043,89.95617438
347,5,Wetland,Wetland1_BDarCity,Large-sized,325139.5924,1281897.671,205,28.2,4.4,0,0.597,11.5,0.014273043,94.18816899
348,5,Wetland,Wetland1_BDarCity,Large-sized,325134.6872,1281898.64,210,28.3,4.3,0,0.598,11.5,0.014273043,98.49224255
349,5,Wetland,Wetland1_BDarCity,Large-sized,325129.7821,1281899.61,215,28.5,4.1,0,0.6,11.5,0.014273043,102.8598453
350,5,Wetland,Wetland1_BDarCity,Large-sized,325124.8769,1281900.579,220,28.7,3.9,0,0.601,11.5,0.014273043,107.2821476
351,5,Wetland,Wetland1_BDarCity,Large-sized,325119.9718,1281901.548,225,28.7,3.9,0,0.603,11.5,0.014273043,111.7530881
352,5,Wetland,Wetland1_BDarCity,Large-sized,325115.0666,1281902.518,230,28.8,3.8,0,0.604,11.5,0.014273043,116.2677942
353,5,Wetland,Wetland1_BDarCity,Large-sized,325110.1615,1281903.487,235,28.8,3.8,0,0.606,11.5,0.014273043,120.8200821
354,5,Wetland,Wetland1_BDarCity,Large-sized,325105.2564,1281904.456,240,28.9,3.7,0,0.607,11.5,0.014273043,125.406469
355,5,Wetland,Wetland1_BDarCity,Large-sized,325100.3512,1281905.426,245,29,3.6,0,0.609,11.5,0.014273043,130.0239794
356,5,Wetland,Wetland1_BDarCity,Large-sized,325095.4461,1281906.395,250,29,3.6,0,0.611,11.5,0.014273043,134.6682005
357,5,Wetland,Wetland1_BDarCity,Large-sized,325090.5409,1281907.364,255,29.1,3.5,0,0.612,11.5,0.014273043,139.3371267
358,5,Wetland,Wetland1_BDarCity,Large-sized,325085.6358,1281908.334,260,29.2,3.4,0,0.614,11.5,0.014273043,144.0287103
359,5,Wetland,Wetland1_BDarCity,Large-sized,325080.7307,1281909.303,265,29.3,3.3,0,0.615,11.5,0.014273043,148.7398909
360,5,Wetland,Wetland1_BDarCity,Large-sized,325075.8255,1281910.272,270,29.3,3.3,0,0.617,11.5,0.014273043,153.4694283
361,5,Wetland,Wetland1_BDarCity,Large-sized,325070.9204,1281911.242,275,29.4,3.2,0,0.618,11.5,0.014273043,158.2159995
362,5,Wetland,Wetland1_BDarCity,Large-sized,325066.0152,1281912.211,280,29.5,3.1,0,0.62,11.5,0.014273043,162.9773406
363,5,Wetland,Wetland1_BDarCity,Large-sized,325061.1101,1281913.18,285,29.5,3.1,0,0.621,11.5,0.014273043,167.7524811
364,5,Wetland,Wetland1_BDarCity,Large-sized,325056.2049,1281914.149,290,29.6,3,0,0.623,11.5,0.014273043,172.5404439
365,5,Wetland,Wetland1_BDarCity,Large-sized,325051.2998,1281915.119,295,29.7,2.9,0,0.624,11.5,0.014273043,177.3404783
366,5,Wetland,Wetland1_BDarCity,Large-sized,325046.3947,1281916.088,300,29.8,2.8,0,0.626,11.5,0.014273043,182.1508258
367,5,Wetland,Wetland1_BDarCity,Large-sized,325041.4895,1281917.057,305,29.8,2.8,0,0.628,11.5,0.014273043,186.9712086
368,5,Wetland,Wetland1_BDarCity,Large-sized,325036.5844,1281918.027,310,29.9,2.7,0,0.629,11.5,0.014273043,191.8011362
369,5,Wetland,Wetland1_BDarCity,Large-sized,325031.6826,1281919.012,315,30,2.6,0,0.631,11.5,0.014273043,196.6430789
370,5,Wetland,Wetland1_BDarCity,Large-sized,325026.7933,1281920.059,320,30.1,2.5,0,0.632,11.5,0.014273043,201.5078981
371,5,Wetland,Wetland1_BDarCity,Large-sized,325021.904,1281921.105,325,30.1,2.5,0,0.634,11.5,0.014273043,206.378764
372,5,Wetland,Wetland1_BDarCity,Large-sized,325017.0147,1281922.151,330,30.2,2.4,0,0.635,11.5,0.014273043,211.2556608
373,5,Wetland,Wetland1_BDarCity,Large-sized,325012.1254,1281923.198,335,30.3,2.3,0,0.637,11.5,0.014273043,216.1385929
374,5,Wetland,Wetland1_BDarCity,Large-sized,325007.2361,1281924.244,340,30.3,2.3,0,0.638,11.5,0.014273043,221.0263579
375,5,Wetland,Wetland1_BDarCity,Large-sized,325002.3468,1281925.29,345,30.3,2.3,0,0.64,11.5,0.014273043,225.9190323
376,5,Wetland,Wetland1_BDarCity,Large-sized,324997.4575,1281926.337,350,30.5,2.1,0,0.641,11.5,0.014273043,230.8167041
377,5,Wetland,Wetland1_BDarCity,Large-sized,324992.5682,1281927.383,355,30.4,2.2,0,0.643,11.5,0.014273043,235.7182826
378,5,Wetland,Wetland1_BDarCity,Large-sized,324987.6789,1281928.429,360,30.5,2.1,0,0.645,11.5,0.014273043,240.6239085
379,5,Wetland,Wetland1_BDarCity,Large-sized,324982.7896,1281929.476,365,30.5,2.1,0,0.646,11.5,0.014273043,245.5337281
380,5,Wetland,Wetland1_BDarCity,Large-sized,324977.9003,1281930.522,370,30.6,2,0,0.648,11.5,0.014273043,250.4467365
381,5,Wetland,Wetland1_BDarCity,Large-sized,324973.011,1281931.568,375,30.6,2,0,0.649,11.5,0.014273043,255.3631194
382,5,Wetland,Wetland1_BDarCity,Large-sized,324968.1217,1281932.615,380,30.6,2,0,0.651,11.5,0.014273043,260.2830644
383,5,Wetland,Wetland1_BDarCity,Large-sized,324963.2324,1281933.661,385,30.6,2,0,0.652,11.5,0.014273043,265.2056337
